WKT,OBJECTID,GUID_LC,IDPS,DC,CP,PS,KPL,RZP,RUP,TxLC,id_Plocha,Plocha,IDOLP,DP,PC,POZN,DRUH_POZ,TXDP_SKR,KODZTA,KL,plat,idjprl,CLHC,LHC,datum,text,Lesný_celo,ID_JPRL,ET,VEK,Druh_pozem,COLP,Výmera_JPR,OBH,KodOBH,Adresa_OBH,OLH,KodOLH,Shape_Leng,Shape_Area
"MULTIPOLYGON Z (((-415241.220699999 -1165180.2994 0,-415312.98 -1165198.0418 0,-415309.208799999 -1165196.6697 0,-415293.6415 -1165191.0058 0,-415266.690000001 -1165181.2 0,-415241.760499999 -1165169.9788 0,-415197.219300002 -1165149.9301 0,-415241.220699999 -1165180.2994 0)),((-414571.8092 -1165015.6504 0,-414460.539999999 -1165039.26 0,-414457.274999999 -1165039.1576 0,-414445.870000001 -1165038.8 0,-414448.9681 -1165042.9261 0,-414452.144299999 -1165047.1562 0,-414457.521600001 -1165048.836 0,-414496.242899999 -1165040.831 0,-414568.809300002 -1165020.7247 0,-414570.734999999 -1165017.4674 0,-414571.8092 -1165015.6504 0)),((-414630.749899998 -1164987.4066 0,-414608.272500001 -1165000.8673 0,-414611.160999998 -1165001.5112 0,-414615.623 -1165002.506 0,-414629.072000001 -1164997.799 0,-414639.284000002 -1164997.428 0,-414654.3825 -1165002.4323 0,-414663.5636 -1165006.8752 0,-414727.935699999 -1165020.5441 0,-414895.073899999 -1165066.7223 0,-414996.896000002 -1165098.6028 0,-414998.223499998 -1165098.7056 0,-414959.398699999 -1165086.5292 0,-414941.934300002 -1165081.0519 0,-414892.57 -1165065.57 0,-414854.7434 -1165051.6769 0,-414841.559 -1165042.885 0,-414829.205600001 -1165032.4612 0,-414822.743000001 -1165027.008 0,-414799.910999998 -1165000.039 0,-414801.564199999 -1164997.3853 0,-414801.763700001 -1164997.065 0,-414710.5671 -1164933.5438 0,-414709.93 -1164933.1 0,-414705.627500001 -1164936.3155 0,-414679.5528 -1164955.8026 0,-414663.539999999 -1164967.77 0,-414651.931299999 -1164974.7219 0,-414630.749899998 -1164987.4066 0)))","18169",{F3F87BB4-0814-4385-9BB1-AFBCD5E09FAB},2016SL1720697_0,"697",_,"0",SL172,"2016","2025",LESNÝ CELOK PÁRNICA,{70F332BD-4264-47B7-B26B-4AE767927407},"297374.00000000000",,"0","0",,,,"1103",H,"1",2016SL1720697_0_,"156",PÁRNICA,2016/12/31,,LESNÝ CELOK PÁRNICA,70F332BD-4264-47B7-B26B-4AE767927407,"0","60",Lesné porasty,"0","297374","Urbár, pozemkové spoločenstvo, Zázrivá, IČO: 14224976","109991","Stred 197, 027 05  Zázrivá",Juráška Ján,"303884","1387.98866600000","12124.25343190000"
"MULTIPOLYGON Z (((-414452.144299999 -1165047.1562 0,-414448.9681 -1165042.9261 0,-414442.710000001 -1165040.35 0,-414393.41 -1165025.03 0,-414320.859999999 -1165004.32 0,-414255.18 -1164981.16 0,-414189.66 -1164959 0,-414040.921599999 -1164974.3964 0,-414200.605300002 -1165008.569 0,-414326.109299999 -1165030.4413 0,-414412.012699999 -1165034.619 0,-414452.144299999 -1165047.1562 0)))","20251",{F3F87BB4-0814-4385-9BB1-AFBCD5E09FAB},2016SL1720195_0,"195",_,"0",SL172,"2016","2025",LESNÝ CELOK PÁRNICA,{D27DD18E-E528-4765-8799-34D2ACD9C9FF},"241137.00000000000",,"0","0",,,,"1103",H,"1",2016SL1720195_0_,"156",PÁRNICA,2016/12/31,,LESNÝ CELOK PÁRNICA,D27DD18E-E528-4765-8799-34D2ACD9C9FF,"0","60",Lesné porasty,"0","241137","Urbár, pozemkové spoločenstvo, Zázrivá, IČO: 14224976","109991","Stred 197, 027 05  Zázrivá",Juráška Ján,"303884","846.21797157100","9833.76428068000"
"MULTIPOLYGON Z (((-414892.57 -1165065.57 0,-414883.9586 -1165058.9326 0,-414842.903000001 -1165027.2885 0,-414835.453600001 -1165021.5468 0,-414821.77 -1165011 0,-414801.763700001 -1164997.065 0,-414801.564199999 -1164997.3853 0,-414799.910999998 -1165000.039 0,-414822.743000001 -1165027.008 0,-414829.205600001 -1165032.4612 0,-414841.559 -1165042.885 0,-414854.7434 -1165051.6769 0,-414892.57 -1165065.57 0)))","20766",{F3F87BB4-0814-4385-9BB1-AFBCD5E09FAB},,"0",,"0",SL172,"2016","2025",LESNÝ CELOK PÁRNICA,{FD938FB6-C5D6-4BF8-A9BE-2FA40F9F910F},"1019.00000000000",2016SL1720610028,"61","28",,PH,Pozemky slúžiace poľov. hosp.,"2301",,"1",2016SL1720610028,"156",PÁRNICA,2016/12/31,,LESNÝ CELOK PÁRNICA,FD938FB6-C5D6-4BF8-A9BE-2FA40F9F910F,"0","0",Pozemky slúžiace poľovnému hospodáreniu,"28","1019","Urbár, pozemkové spoločenstvo, Zázrivá, IČO: 14224976","109991","Stred 197, 027 05  Zázrivá",Juráška Ján,"303884","233.37434479500","1018.65037442000"
"MULTIPOLYGON Z (((-414608.272500001 -1165000.8673 0,-414590.050000001 -1165011.78 0,-414571.8092 -1165015.6504 0,-414570.734999999 -1165017.4674 0,-414568.809300002 -1165020.7247 0,-414594.501600001 -1165013.606 0,-414657.642000001 -1165005.6178 0,-414663.5636 -1165006.8752 0,-414654.3825 -1165002.4323 0,-414639.284000002 -1164997.428 0,-414629.072000001 -1164997.799 0,-414615.623 -1165002.506 0,-414611.160999998 -1165001.5112 0,-414608.272500001 -1165000.8673 0)))","23764",{F3F87BB4-0814-4385-9BB1-AFBCD5E09FAB},,"0",,"0",SL172,"2016","2025",LESNÝ CELOK PÁRNICA,{59ABA8D2-0098-4BD7-8DCB-128D3D26867D},"995.00000000000",2016SL1720610027,"61","27",,PH,Pozemky slúžiace poľov. hosp.,"2301",,"1",2016SL1720610027,"156",PÁRNICA,2016/12/31,,LESNÝ CELOK PÁRNICA,59ABA8D2-0098-4BD7-8DCB-128D3D26867D,"0","0",Pozemky slúžiace poľovnému hospodáreniu,"27","995","Urbár, pozemkové spoločenstvo, Zázrivá, IČO: 14224976","109991","Stred 197, 027 05  Zázrivá",Juráška Ján,"303884","200.24386991700","633.18657054400"
